id,sensor_id,timestamp,b_x,b_y,b_z,lat,lon,alt,theta_x,theta_y,theta_z
111847500,S20251107_171944_OBS2_1,"2025-11-09 11:02:08.418000",31340.1,10718.1,32915.11,0.0,0.0,0.0,0.0,-0.88,1.56
111848160,S20251107_171944_OBS2_3,"2025-11-09 11:02:09.603000",27816.34,5539.24,34636.95,0.0,0.0,0.0,0.0,-0.88,1.56
111847860,S20251107_154804_OBS1_1,"2025-11-09 11:02:09.883000",23318.21,-9169.78,38027.23,0.0,0.0,0.0,0.19,2.19,0.06
111847920,S20251107_154804_OBS1_1,"2025-11-09 11:02:11.886000",23358.25,-9143.09,37933.8,0.0,0.0,0.0,0.19,2.19,0.06
111848580,S20251107_154804_OBS1_1,"2025-11-09 11:02:11.985000",23331.55,-9196.48,38040.58,0.0,0.0,0.0,0.19,2.19,0.06
111847560,S20251107_171944_OBS2_1,"2025-11-09 11:02:12.310000",31353.45,10731.45,32915.11,0.0,0.0,0.0,0.0,-0.88,1.56
111848220,S20251107_171944_OBS2_3,"2025-11-09 11:02:13.505000",27776.29,5499.2,34703.69,0.0,0.0,0.0,0.0,-0.88,1.56
111847980,S20251107_154804_OBS1_1,"2025-11-09 11:02:13.889000",23318.21,-9236.52,38000.54,0.0,0.0,0.0,0.19,2.19,0.06
111848640,S20251107_154804_OBS1_1,"2025-11-09 11:02:13.988000",23331.55,-9329.95,38000.54,0.0,0.0,0.0,0.19,2.19,0.06
111848340,S20251107_171944_OBS2_2,"2025-11-09 11:02:15.647000",28457.02,5979.71,35824.88,0.0,0.0,0.0,0.0,-0.88,1.56
111848040,S20251107_154804_OBS1_1,"2025-11-09 11:02:15.888000",23278.16,-9316.6,38107.32,0.0,0.0,0.0,0.19,2.19,0.06
111848700,S20251107_154804_OBS1_1,"2025-11-09 11:02:15.987000",23238.12,-9303.26,38120.66,0.0,0.0,0.0,0.19,2.19,0.06
111848280,S20251107_171944_OBS2_3,"2025-11-09 11:02:17.406000",27776.29,5539.24,34663.64,0.0,0.0,0.0,0.0,-0.88,1.56
111848100,S20251107_154804_OBS1_1,"2025-11-09 11:02:17.893000",23545.12,-8929.53,38067.27,0.0,0.0,0.0,0.19,2.19,0.06
111848760,S20251107_154804_OBS1_1,"2025-11-09 11:02:17.992000",23491.73,-8889.48,38067.27,0.0,0.0,0.0,0.19,2.19,0.06
111848400,S20251107_171944_OBS2_2,"2025-11-09 11:02:19.542000",28457.02,6006.41,35824.88,0.0,0.0,0.0,0.0,-0.88,1.56
111848820,S20251107_154804_OBS1_1,"2025-11-09 11:02:19.989000",23531.77,-9383.34,38147.36,0.0,0.0,0.0,0.19,2.19,0.06
111849300,S20251107_154804_OBS1_1,"2025-11-09 11:02:20.890000",23638.55,-9410.04,38080.62,0.0,0.0,0.0,0.19,2.19,0.06
111848880,S20251107_154804_OBS1_1,"2025-11-09 11:02:21.988000",23545.12,-9343.3,38267.49,0.0,0.0,0.0,0.19,2.19,0.06
111849360,S20251107_154804_OBS1_1,"2025-11-09 11:02:22.889000",23251.47,-8969.57,38360.92,0.0,0.0,0.0,0.19,2.19,0.06
111848460,S20251107_171944_OBS2_2,"2025-11-09 11:02:23.446000",28483.72,5979.71,35864.92,0.0,0.0,0.0,0.0,-0.88,1.56
111848940,S20251107_154804_OBS1_1,"2025-11-09 11:02:23.991000",23224.77,-9049.65,38467.7,0.0,0.0,0.0,0.19,2.19,0.06
111849120,S20251107_171944_OBS2_1,"2025-11-09 11:02:24.400000",31366.79,10704.75,32848.38,0.0,0.0,0.0,0.0,-0.88,1.56
111849420,S20251107_154804_OBS1_1,"2025-11-09 11:02:24.893000",23611.85,-9316.6,38254.14,0.0,0.0,0.0,0.19,2.19,0.06
111849000,S20251107_154804_OBS1_1,"2025-11-09 11:02:25.990000",23558.46,-9236.52,37947.14,0.0,0.0,0.0,0.19,2.19,0.06
111849480,S20251107_154804_OBS1_1,"2025-11-09 11:02:26.891000",23878.8,-9236.52,37960.49,0.0,0.0,0.0,0.19,2.19,0.06
111848520,S20251107_171944_OBS2_2,"2025-11-09 11:02:27.346000",28483.72,5993.06,35851.58,0.0,0.0,0.0,0.0,-0.88,1.56
111849060,S20251107_154804_OBS1_1,"2025-11-09 11:02:27.992000",23585.16,-9370.0,38040.58,0.0,0.0,0.0,0.19,2.19,0.06
111849180,S20251107_171944_OBS2_1,"2025-11-09 11:02:28.297000",31326.75,10744.79,32835.03,0.0,0.0,0.0,0.0,-0.88,1.56
111849540,S20251107_154804_OBS1_1,"2025-11-09 11:02:28.895000",23611.85,-9396.69,38040.58,0.0,0.0,0.0,0.19,2.19,0.06
111849600,S20251107_154804_OBS1_1,"2025-11-09 11:02:30.893000",23651.9,-9343.3,38080.62,0.0,0.0,0.0,0.19,2.19,0.06
111849240,S20251107_171944_OBS2_1,"2025-11-09 11:02:32.192000",31353.45,10731.45,32821.68,0.0,0.0,0.0,0.0,-0.88,1.56
111850080,S20251107_154804_OBS1_3,"2025-11-09 11:02:32.214000",25720.77,-1801.92,39789.11,0.0,0.0,0.0,0.19,2.19,0.06
111849660,S20251107_154804_OBS1_1,"2025-11-09 11:02:32.891000",23531.77,-9343.3,38267.49,0.0,0.0,0.0,0.19,2.19,0.06
111849900,S20251107_171944_OBS2_1,"2025-11-09 11:02:33.359000",31380.14,10758.14,32941.81,0.0,0.0,0.0,0.0,-0.88,1.56
111850140,S20251107_154804_OBS1_3,"2025-11-09 11:02:34.217000",25934.33,-2749.6,40256.27,0.0,0.0,0.0,0.19,2.19,0.06
111849720,S20251107_154804_OBS1_1,"2025-11-09 11:02:34.894000",23571.81,-9370.0,38254.14,0.0,0.0,0.0,0.19,2.19,0.06
111850200,S20251107_154804_OBS1_3,"2025-11-09 11:02:36.217000",25293.65,-760.81,40069.41,0.0,0.0,0.0,0.19,2.19,0.06
111849780,S20251107_154804_OBS1_1,"2025-11-09 11:02:36.893000",23558.46,-9329.95,38280.84,0.0,0.0,0.0,0.19,2.19,0.06
111849960,S20251107_171944_OBS2_1,"2025-11-09 11:02:37.291000",31326.75,10718.1,32848.38,0.0,0.0,0.0,0.0,-0.88,1.56
111850260,S20251107_154804_OBS1_3,"2025-11-09 11:02:38.216000",31433.53,4965.3,34516.82,0.0,0.0,0.0,0.19,2.19,0.06
111849840,S20251107_154804_OBS1_1,"2025-11-09 11:02:38.893000",23558.46,-8675.92,38294.18,0.0,0.0,0.0,0.19,2.19,0.06
111850620,S20251107_171944_OBS2_2,"2025-11-09 11:02:39.585000",28523.76,6033.1,35771.49,0.0,0.0,0.0,0.0,-0.88,1.56
111850320,S20251107_154804_OBS1_3,"2025-11-09 11:02:40.218000",25840.9,1388.15,29364.66,0.0,0.0,0.0,0.19,2.19,0.06
111850020,S20251107_171944_OBS2_1,"2025-11-09 11:02:41.782000",31326.75,10731.45,32888.42,0.0,0.0,0.0,0.0,-0.88,1.56
111850380,S20251107_154804_OBS1_3,"2025-11-09 11:02:42.217000",28857.45,5605.98,28910.84,0.0,0.0,0.0,0.19,2.19,0.06
111851040,S20251107_154804_OBS1_3,"2025-11-09 11:02:43.319000",27602.78,1948.75,35945.01,0.0,0.0,0.0,0.19,2.19,0.06
111850680,S20251107_171944_OBS2_2,"2025-11-09 11:02:43.974000",28550.46,6006.41,35864.92,0.0,0.0,0.0,0.0,-0.88,1.56
111850440,S20251107_154804_OBS1_3,"2025-11-09 11:02:44.221000",26308.06,1121.2,36238.66,0.0,0.0,0.0,0.19,2.19,0.06
111851100,S20251107_154804_OBS1_3,"2025-11-09 11:02:45.318000",26414.84,2015.48,35638.02,0.0,0.0,0.0,0.19,2.19,0.06
111850500,S20251107_154804_OBS1_3,"2025-11-09 11:02:46.219000",25320.34,4217.83,34249.87,0.0,0.0,0.0,0.19,2.19,0.06
111850800,S20251107_171944_OBS2_1,"2025-11-09 11:02:46.825000",31380.14,10744.79,32955.16,0.0,0.0,0.0,0.0,-0.88,1.56
111851160,S20251107_154804_OBS1_3,"2025-11-09 11:02:47.321000",26348.1,4498.13,34877.2,0.0,0.0,0.0,0.19,2.19,0.06
111850560,S20251107_154804_OBS1_3,"2025-11-09 11:02:48.218000",26922.05,3990.92,34930.59,0.0,0.0,0.0,0.19,2.19,0.06
111850740,S20251107_171944_OBS2_2,"2025-11-09 11:02:48.346000",28470.37,6006.41,35891.62,0.0,0.0,0.0,0.0,-0.88,1.56
111851220,S20251107_154804_OBS1_3,"2025-11-09 11:02:49.321000",23611.85,2736.25,34476.78,0.0,0.0,0.0,0.19,2.19,0.06
111850860,S20251107_171944_OBS2_1,"2025-11-09 11:02:51.057000",31353.45,10744.79,32861.72,0.0,0.0,0.0,0.0,-0.88,1.56
111851280,S20251107_154804_OBS1_3,"2025-11-09 11:02:51.319000",24519.49,4151.09,30886.28,0.0,0.0,0.0,0.19,2.19,0.06
111851760,S20251107_154804_OBS1_3,"2025-11-09 11:02:52.421000",27923.12,7314.47,30552.59,0.0,0.0,0.0,0.19,2.19,0.06
111851340,S20251107_154804_OBS1_3,"2025-11-09 11:02:53.322000",29671.65,6059.8,31887.35,0.0,0.0,0.0,0.19,2.19,0.06
111851820,S20251107_154804_OBS1_3,"2025-11-09 11:02:54.420000",29871.87,4044.31,34022.96,0.0,0.0,0.0,0.19,2.19,0.06
111850920,S20251107_171944_OBS2_1,"2025-11-09 11:02:54.952000",31340.1,10758.14,32981.85,0.0,0.0,0.0,0.0,-0.88,1.56
111851400,S20251107_154804_OBS1_3,"2025-11-09 11:02:55.321000",27976.51,3497.06,36625.73,0.0,0.0,0.0,0.19,2.19,0.06
111851580,S20251107_171944_OBS2_2,"2025-11-09 11:02:56.342000",28457.02,5953.02,35824.88,0.0,0.0,0.0,0.0,-0.88,1.56
111851880,S20251107_154804_OBS1_3,"2025-11-09 11:02:56.423000",27989.86,2963.16,36652.43,0.0,0.0,0.0,0.19,2.19,0.06
111851460,S20251107_154804_OBS1_3,"2025-11-09 11:02:57.320000",25560.6,-2055.53,34396.69,0.0,0.0,0.0,0.19,2.19,0.06
111851940,S20251107_154804_OBS1_3,"2025-11-09 11:02:58.422000",25934.33,5485.85,34837.16,0.0,0.0,0.0,0.19,2.19,0.06
111850980,S20251107_171944_OBS2_1,"2025-11-09 11:02:58.852000",31340.1,10758.14,32848.38,0.0,0.0,0.0,0.0,-0.88,1.56
111851520,S20251107_154804_OBS1_3,"2025-11-09 11:02:59.323000",26908.7,7808.33,34410.04,0.0,0.0,0.0,0.19,2.19,0.06
111851640,S20251107_171944_OBS2_2,"2025-11-09 11:03:00.239000",28470.37,5993.06,35798.19,0.0,0.0,0.0,0.0,-0.88,1.56
111852000,S20251107_154804_OBS1_3,"2025-11-09 11:03:00.426000",25734.12,5672.72,31420.18,0.0,0.0,0.0,0.19,2.19,0.06
111852300,S20251107_171944_OBS2_3,"2025-11-09 11:03:01.606000",27829.69,5579.28,34717.04,0.0,0.0,0.0,0.0,-0.88,1.56
111852060,S20251107_154804_OBS1_3,"2025-11-09 11:03:02.424000",26748.53,2923.12,33809.4,0.0,0.0,0.0,0.19,2.19,0.06
111852540,S20251107_154804_OBS1_1,"2025-11-09 11:03:03.504000",23091.3,-9223.17,37813.67,0.0,0.0,0.0,0.19,2.19,0.06
111851700,S20251107_171944_OBS2_2,"2025-11-09 11:03:04.142000",28457.02,6006.41,35811.54,0.0,0.0,0.0,0.0,-0.88,1.56
111852120,S20251107_154804_OBS1_3,"2025-11-09 11:03:04.437000",25293.65,2656.17,33342.23,0.0,0.0,0.0,0.19,2.19,0.06
111852360,S20251107_171944_OBS2_3,"2025-11-09 11:03:05.502000",27789.64,5552.59,34730.38,0.0,0.0,0.0,0.0,-0.88,1.56
111852600,S20251107_154804_OBS1_1,"2025-11-09 11:03:05.502000",23371.6,-9263.21,38200.75,0.0,0.0,0.0,0.19,2.19,0.06
111852180,S20251107_154804_OBS1_3,"2025-11-09 11:03:06.434000",24933.26,2856.38,34596.91,0.0,0.0,0.0,0.19,2.19,0.06
111852660,S20251107_154804_OBS1_1,"2025-11-09 11:03:07.500000",23251.47,-9303.26,38160.71,0.0,0.0,0.0,0.19,2.19,0.06
111852240,S20251107_154804_OBS1_3,"2025-11-09 11:03:08.425000",24666.31,1575.01,34343.3,0.0,0.0,0.0,0.19,2.19,0.06
111852420,S20251107_171944_OBS2_3,"2025-11-09 11:03:09.395000",27776.29,5539.24,34770.43,0.0,0.0,0.0,0.0,-0.88,1.56
111852720,S20251107_154804_OBS1_1,"2025-11-09 11:03:09.505000",23264.82,-9289.91,38200.75,0.0,0.0,0.0,0.19,2.19,0.06
111853080,S20251107_171944_OBS2_1,"2025-11-09 11:03:10.939000",31366.79,10718.1,32888.42,0.0,0.0,0.0,0.0,-0.88,1.56
111852780,S20251107_154804_OBS1_1,"2025-11-09 11:03:11.502000",23184.73,-9223.17,38000.54,0.0,0.0,0.0,0.19,2.19,0.06
111852480,S20251107_171944_OBS2_3,"2025-11-09 11:03:13.301000",27789.64,5485.85,34690.34,0.0,0.0,0.0,0.0,-0.88,1.56
111852840,S20251107_154804_OBS1_1,"2025-11-09 11:03:13.505000",23238.12,-9169.78,38013.88,0.0,0.0,0.0,0.19,2.19,0.06
111853500,S20251107_154804_OBS1_1,"2025-11-09 11:03:13.604000",23238.12,-9196.48,37973.84,0.0,0.0,0.0,0.19,2.19,0.06
111853140,S20251107_171944_OBS2_1,"2025-11-09 11:03:14.838000",31366.79,10784.84,32901.77,0.0,0.0,0.0,0.0,-0.88,1.56
111852900,S20251107_154804_OBS1_1,"2025-11-09 11:03:15.505000",23238.12,-8809.4,38134.01,0.0,0.0,0.0,0.19,2.19,0.06
111853560,S20251107_154804_OBS1_1,"2025-11-09 11:03:15.603000",23224.77,-8782.7,38147.36,0.0,0.0,0.0,0.19,2.19,0.06
111853260,S20251107_171944_OBS2_1,"2025-11-09 11:03:16.784000",31353.45,10784.84,32915.11,0.0,0.0,0.0,0.0,-0.88,1.56
111852960,S20251107_154804_OBS1_1,"2025-11-09 11:03:17.508000",23224.77,-8889.48,38134.01,0.0,0.0,0.0,0.19,2.19,0.06
111853620,S20251107_154804_OBS1_1,"2025-11-09 11:03:17.606000",23238.12,-8876.13,38147.36,0.0,0.0,0.0,0.19,2.19,0.06
111853200,S20251107_171944_OBS2_1,"2025-11-09 11:03:18.737000",31380.14,10744.79,32968.5,0.0,0.0,0.0,0.0,-0.88,1.56
111853020,S20251107_154804_OBS1_1,"2025-11-09 11:03:19.508000",23224.77,-8862.79,38134.01,0.0,0.0,0.0,0.19,2.19,0.06
111853680,S20251107_154804_OBS1_1,"2025-11-09 11:03:19.605000",23184.73,-8836.09,38147.36,0.0,0.0,0.0,0.19,2.19,0.06
111853320,S20251107_171944_OBS2_1,"2025-11-09 11:03:20.683000",31340.1,10771.49,33008.55,0.0,0.0,0.0,0.0,-0.88,1.56
111853740,S20251107_154804_OBS1_1,"2025-11-09 11:03:21.607000",23251.47,-9129.74,38080.62,0.0,0.0,0.0,0.19,2.19,0.06
111853800,S20251107_154804_OBS1_1,"2025-11-09 11:03:23.607000",23318.21,-9076.35,38160.71,0.0,0.0,0.0,0.19,2.19,0.06
111854280,S20251107_154804_OBS1_3,"2025-11-09 11:03:24.341000",26067.81,2709.56,33916.18,0.0,0.0,0.0,0.19,2.19,0.06
111853380,S20251107_171944_OBS2_1,"2025-11-09 11:03:24.583000",31340.1,10731.45,32848.38,0.0,0.0,0.0,0.0,-0.88,1.56
111853860,S20251107_154804_OBS1_1,"2025-11-09 11:03:25.609000",23224.77,-8796.05,38134.01,0.0,0.0,0.0,0.19,2.19,0.06
111854040,S20251107_171944_OBS2_1,"2025-11-09 11:03:25.942000",31353.45,10758.14,32928.46,0.0,0.0,0.0,0.0,-0.88,1.56
111854340,S20251107_154804_OBS1_3,"2025-11-09 11:03:26.342000",26134.54,2762.95,33929.53,0.0,0.0,0.0,0.19,2.19,0.06
111853920,S20251107_154804_OBS1_1,"2025-11-09 11:03:27.609000",23278.16,-8996.26,38080.62,0.0,0.0,0.0,0.19,2.19,0.06
111854400,S20251107_154804_OBS1_3,"2025-11-09 11:03:28.343000",25547.25,1922.05,33969.57,0.0,0.0,0.0,0.19,2.19,0.06
111853440,S20251107_171944_OBS2_1,"2025-11-09 11:03:28.482000",31366.79,10771.49,32928.46,0.0,0.0,0.0,0.0,-0.88,1.56
111853980,S20251107_154804_OBS1_1,"2025-11-09 11:03:29.608000",23358.25,-9143.09,38080.62,0.0,0.0,0.0,0.19,2.19,0.06
111854100,S20251107_171944_OBS2_1,"2025-11-09 11:03:29.848000",31366.79,10744.79,32981.85,0.0,0.0,0.0,0.0,-0.88,1.56
111854460,S20251107_154804_OBS1_3,"2025-11-09 11:03:30.350000",25613.99,1948.75,34089.7,0.0,0.0,0.0,0.19,2.19,0.06
111854520,S20251107_154804_OBS1_3,"2025-11-09 11:03:32.339000",25747.46,2282.43,34063.0,0.0,0.0,0.0,0.19,2.19,0.06
111855000,S20251107_154804_OBS1_2,"2025-11-09 11:03:33.043000",16857.98,-8088.63,42498.66,0.0,0.0,0.0,0.19,2.19,0.06
111854160,S20251107_171944_OBS2_1,"2025-11-09 11:03:33.734000",31340.1,10744.79,32848.38,0.0,0.0,0.0,0.0,-0.88,1.56
111854580,S20251107_154804_OBS1_3,"2025-11-09 11:03:34.342000",25774.16,2108.92,33969.57,0.0,0.0,0.0,0.19,2.19,0.06
111854820,S20251107_171944_OBS2_2,"2025-11-09 11:03:34.548000",28443.67,5993.06,35798.19,0.0,0.0,0.0,0.0,-0.88,1.56
111855060,S20251107_154804_OBS1_2,"2025-11-09 11:03:35.042000",16857.98,-8155.37,42565.4,0.0,0.0,0.0,0.19,2.19,0.06
111854640,S20251107_154804_OBS1_3,"2025-11-09 11:03:36.342000",25760.81,2162.31,33982.92,0.0,0.0,0.0,0.19,2.19,0.06
111855120,S20251107_154804_OBS1_2,"2025-11-09 11:03:37.043000",16857.98,-8128.67,42565.4,0.0,0.0,0.0,0.19,2.19,0.06
111854220,S20251107_171944_OBS2_1,"2025-11-09 11:03:37.646000",31353.45,10758.14,32915.11,0.0,0.0,0.0,0.0,-0.88,1.56
111854700,S20251107_154804_OBS1_3,"2025-11-09 11:03:38.340000",25747.46,2082.22,33996.27,0.0,0.0,0.0,0.19,2.19,0.06
111854880,S20251107_171944_OBS2_2,"2025-11-09 11:03:38.434000",28457.02,5993.06,35798.19,0.0,0.0,0.0,0.0,-0.88,1.56
111855180,S20251107_154804_OBS1_2,"2025-11-09 11:03:39.047000",16857.98,-8182.06,42538.71,0.0,0.0,0.0,0.19,2.19,0.06
111854760,S20251107_154804_OBS1_3,"2025-11-09 11:03:40.382000",25787.51,2122.26,33929.53,0.0,0.0,0.0,0.19,2.19,0.06
111855240,S20251107_154804_OBS1_2,"2025-11-09 11:03:41.054000",16844.63,-8155.37,42512.01,0.0,0.0,0.0,0.19,2.19,0.06
111854940,S20251107_171944_OBS2_2,"2025-11-09 11:03:42.335000",28470.37,6006.41,35811.54,0.0,0.0,0.0,0.0,-0.88,1.56
111855300,S20251107_154804_OBS1_2,"2025-11-09 11:03:43.039000",16871.33,-8182.06,42485.32,0.0,0.0,0.0,0.19,2.19,0.06
111855600,S20251107_171944_OBS2_2,"2025-11-09 11:03:43.492000",28470.37,5993.06,35931.66,0.0,0.0,0.0,0.0,-0.88,1.56
111856020,S20251107_154804_OBS1_1,"2025-11-09 11:03:45.013000",23398.29,-8969.57,38067.27,0.0,0.0,0.0,0.19,2.19,0.06
111855360,S20251107_154804_OBS1_2,"2025-11-09 11:03:45.041000",16844.63,-8155.37,42498.66,0.0,0.0,0.0,0.19,2.19,0.06
111856080,S20251107_154804_OBS1_1,"2025-11-09 11:03:47.014000",23411.64,-8969.57,38093.97,0.0,0.0,0.0,0.19,2.19,0.06
111855420,S20251107_154804_OBS1_2,"2025-11-09 11:03:47.042000",16831.29,-8115.32,42512.01,0.0,0.0,0.0,0.19,2.19,0.06
111855660,S20251107_171944_OBS2_2,"2025-11-09 11:03:47.394000",28470.37,6006.41,35945.01,0.0,0.0,0.0,0.0,-0.88,1.56
111856140,S20251107_154804_OBS1_1,"2025-11-09 11:03:49.015000",23371.6,-8996.26,38093.97,0.0,0.0,0.0,0.19,2.19,0.06
111855480,S20251107_154804_OBS1_2,"2025-11-09 11:03:49.044000",16831.29,-8115.32,42525.36,0.0,0.0,0.0,0.19,2.19,0.06
111855780,S20251107_171944_OBS2_3,"2025-11-09 11:03:49.149000",27789.64,5552.59,34783.77,0.0,0.0,0.0,0.0,-0.88,1.56
111856200,S20251107_154804_OBS1_1,"2025-11-09 11:03:51.015000",23384.95,-9009.61,38040.58,0.0,0.0,0.0,0.19,2.19,0.06
111855540,S20251107_154804_OBS1_2,"2025-11-09 11:03:51.051000",16844.63,-8168.71,42538.71,0.0,0.0,0.0,0.19,2.19,0.06
111855720,S20251107_171944_OBS2_2,"2025-11-09 11:03:51.292000",28457.02,6006.41,35918.31,0.0,0.0,0.0,0.0,-0.88,1.56
111856260,S20251107_154804_OBS1_1,"2025-11-09 11:03:53.014000",23304.86,-8916.18,38040.58,0.0,0.0,0.0,0.19,2.19,0.06
111855840,S20251107_171944_OBS2_3,"2025-11-09 11:03:53.043000",27802.99,5552.59,34797.12,0.0,0.0,0.0,0.0,-0.88,1.56
111856740,S20251107_154804_OBS1_1,"2025-11-09 11:03:54.017000",23144.69,-8836.09,38053.93,0.0,0.0,0.0,0.19,2.19,0.06
111856320,S20251107_154804_OBS1_1,"2025-11-09 11:03:55.017000",23318.21,-8956.22,38067.27,0.0,0.0,0.0,0.19,2.19,0.06
111856800,S20251107_154804_OBS1_1,"2025-11-09 11:03:56.016000",23344.9,-8996.26,38027.23,0.0,0.0,0.0,0.19,2.19,0.06
111855900,S20251107_171944_OBS2_3,"2025-11-09 11:03:56.954000",27789.64,5525.89,34676.99,0.0,0.0,0.0,0.0,-0.88,1.56
111856380,S20251107_154804_OBS1_1,"2025-11-09 11:03:57.016000",23398.29,-8956.22,38120.66,0.0,0.0,0.0,0.19,2.19,0.06
111856860,S20251107_154804_OBS1_1,"2025-11-09 11:03:58.015000",23371.6,-9289.91,38174.05,0.0,0.0,0.0,0.19,2.19,0.06
111856560,S20251107_171944_OBS2_1,"2025-11-09 11:03:58.487000",31366.79,10771.49,32955.16,0.0,0.0,0.0,0.0,-0.88,1.56
111856440,S20251107_154804_OBS1_1,"2025-11-09 11:03:59.019000",23184.73,-10184.2,38280.84,0.0,0.0,0.0,0.19,2.19,0.06
111856920,S20251107_154804_OBS1_1,"2025-11-09 11:04:00.018000",22864.39,-10344.37,38574.48,0.0,0.0,0.0,0.19,2.19,0.06
111855960,S20251107_171944_OBS2_3,"2025-11-09 11:04:00.850000",27802.99,5525.89,34690.34,0.0,0.0,0.0,0.0,-0.88,1.56
111856500,S20251107_154804_OBS1_1,"2025-11-09 11:04:01.018000",23077.95,-10304.33,38467.7,0.0,0.0,0.0,0.19,2.19,0.06
111856980,S20251107_154804_OBS1_1,"2025-11-09 11:04:02.017000",23638.55,-9957.29,38374.27,0.0,0.0,0.0,0.19,2.19,0.06
111856620,S20251107_171944_OBS2_1,"2025-11-09 11:04:02.383000",31313.4,10744.79,32835.03,0.0,0.0,0.0,0.0,-0.88,1.56
111857280,S20251107_171944_OBS2_1,"2025-11-09 11:04:03.750000",31353.45,10771.49,32955.16,0.0,0.0,0.0,0.0,-0.88,1.56
111857040,S20251107_154804_OBS1_1,"2025-11-09 11:04:04.020000",23358.25,-10237.59,38427.66,0.0,0.0,0.0,0.19,2.19,0.06
111857520,S20251107_154804_OBS1_3,"2025-11-09 11:04:05.043000",24652.96,2215.7,34450.08,0.0,0.0,0.0,0.19,2.19,0.06
111857100,S20251107_154804_OBS1_1,"2025-11-09 11:04:06.020000",23745.33,-8916.18,38160.71,0.0,0.0,0.0,0.19,2.19,0.06
111856680,S20251107_171944_OBS2_1,"2025-11-09 11:04:06.283000",31326.75,10731.45,32848.38,0.0,0.0,0.0,0.0,-0.88,1.56
111857580,S20251107_154804_OBS1_3,"2025-11-09 11:04:07.042000",25080.09,1374.8,34410.04,0.0,0.0,0.0,0.19,2.19,0.06
111857340,S20251107_171944_OBS2_1,"2025-11-09 11:04:07.650000",31340.1,10758.14,32928.46,0.0,0.0,0.0,0.0,-0.88,1.56
111857160,S20251107_154804_OBS1_1,"2025-11-09 11:04:08.019000",23318.21,-8836.09,38521.09,0.0,0.0,0.0,0.19,2.19,0.06
111857640,S20251107_154804_OBS1_3,"2025-11-09 11:04:09.042000",25787.51,2189.0,34757.08,0.0,0.0,0.0,0.19,2.19,0.06
111857220,S20251107_154804_OBS1_1,"2025-11-09 11:04:10.021000",23625.2,-8822.74,38387.61,0.0,0.0,0.0,0.19,2.19,0.06
111857700,S20251107_154804_OBS1_3,"2025-11-09 11:04:11.056000",25867.59,2322.48,34850.51,0.0,0.0,0.0,0.19,2.19,0.06
111857400,S20251107_171944_OBS2_1,"2025-11-09 11:04:11.553000",31313.4,10731.45,32848.38,0.0,0.0,0.0,0.0,-0.88,1.56
111858060,S20251107_171944_OBS2_3,"2025-11-09 11:04:12.941000",27776.29,5539.24,34757.08,0.0,0.0,0.0,0.0,-0.88,1.56
111857760,S20251107_154804_OBS1_3,"2025-11-09 11:04:13.044000",25173.52,1348.1,34276.56,0.0,0.0,0.0,0.19,2.19,0.06
111857820,S20251107_154804_OBS1_3,"2025-11-09 11:04:15.048000",25613.99,1868.66,33982.92,0.0,0.0,0.0,0.19,2.19,0.06
111858480,S20251107_154804_OBS1_3,"2025-11-09 11:04:15.142000",25627.34,1868.66,34076.35,0.0,0.0,0.0,0.19,2.19,0.06
111857460,S20251107_171944_OBS2_1,"2025-11-09 11:04:15.449000",31380.14,10744.79,32848.38,0.0,0.0,0.0,0.0,-0.88,1.56
111858120,S20251107_171944_OBS2_3,"2025-11-09 11:04:16.853000",27789.64,5525.89,34703.69,0.0,0.0,0.0,0.0,-0.88,1.56
111857880,S20251107_154804_OBS1_3,"2025-11-09 11:04:17.045000",26067.81,2295.78,34209.82,0.0,0.0,0.0,0.19,2.19,0.06
111858540,S20251107_154804_OBS1_3,"2025-11-09 11:04:17.147000",26174.59,1988.79,34436.73,0.0,0.0,0.0,0.19,2.19,0.06
111857940,S20251107_154804_OBS1_3,"2025-11-09 11:04:19.047000",25106.78,306.99,35184.2,0.0,0.0,0.0,0.19,2.19,0.06
111858600,S20251107_154804_OBS1_3,"2025-11-09 11:04:19.147000",24959.96,373.73,35197.54,0.0,0.0,0.0,0.19,2.19,0.06
111858180,S20251107_171944_OBS2_3,"2025-11-09 11:04:20.745000",27816.34,5539.24,34690.34,0.0,0.0,0.0,0.0,-0.88,1.56
111858000,S20251107_154804_OBS1_3,"2025-11-09 11:04:21.047000",24826.48,560.6,35037.37,0.0,0.0,0.0,0.19,2.19,0.06
111858660,S20251107_154804_OBS1_3,"2025-11-09 11:04:21.147000",24666.31,533.9,35010.68,0.0,0.0,0.0,0.19,2.19,0.06
111858300,S20251107_171944_OBS2_3,"2025-11-09 11:04:22.692000",27829.69,5539.24,34743.73,0.0,0.0,0.0,0.0,-0.88,1.56
111858720,S20251107_154804_OBS1_3,"2025-11-09 11:04:23.149000",24786.44,440.47,35064.07,0.0,0.0,0.0,0.19,2.19,0.06
111858240,S20251107_171944_OBS2_3,"2025-11-09 11:04:24.626000",27776.29,5512.55,34676.99,0.0,0.0,0.0,0.0,-0.88,1.56
111858780,S20251107_154804_OBS1_3,"2025-11-09 11:04:25.147000",24986.65,1067.81,35451.15,0.0,0.0,0.0,0.19,2.19,0.06
111859260,S20251107_154804_OBS1_3,"2025-11-09 11:04:26.248000",24933.26,427.12,35064.07,0.0,0.0,0.0,0.19,2.19,0.06
